dictionary_term_id,term_nl_nl,language_source,term_en_gb,language_target,translator_name,translation_date,usage_license,expert_reviewed,premium_content,external_dictionary_reference,term_category,legal_domain,tmx_source_file,tmx_tuid,source_project,source_filename
469fcfb5-b41b-46c9-938a-6bbcb757d9db,mondelinge toelichting,nl-nl,substantiate findings / arguments / assertions at a hearing,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000933,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
731d454f-82e8-48ca-be78-37e5b5d9c08b,mondelinge uitspraak (doen),nl-nl,(pronounce) judgment from the bench,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000936,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b22a270b-9859-4320-83f9-85c907c376de,mondeling verslag,nl-nl,"oral report, present findings at a hearing",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000939,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2fc78c08-d041-40d7-b5e3-47247330fada,motiveren (beslissing),nl-nl,to give reasons / grounds for,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000942,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f37bce20-5c01-4a2d-b7ef-a1e0b1aa3c1a,nalaten van ***,nl-nl,non-compliance with ***,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000945,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
af7a9b9c-a289-4fd2-8e55-4e96d7831b09,nauw omschreven groep,nl-nl,precisely defined group,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000948,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0f181439-e7c1-4857-99c8-63969586c10b,NCC-reglement,nl-nl,NCC Rules,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000951,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e9e32773-45e1-47cf-a6d9-b8b689b2145d,nietigheid,nl-nl,nullity,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000954,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7c556207-9c91-480a-bc11-dccdc4b2e2d1,nietigverklaring,nl-nl,"nullification, annulment",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000957,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c79252dc-ecf4-4415-91d4-0ec48188b78a,niet-naleving van,nl-nl,non-compliance with,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000960,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
edb1a1f0-fcce-4ce2-96f1-e2bd8941eb59,niet-ontvankelijk,nl-nl,inadmissible,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000963,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2d12bdbb-19ac-4bfb-95c6-fc1e46b814e2,niet-ontvankelijk (eiser / verzoeker),nl-nl,the claimant / applicant is inadmissible,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000966,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
aaa28645-f3ff-49d3-a63e-8f60a96ac23d,officier van justitie,nl-nl,Public Prosecutor,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000969,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
cb73f68f-5271-441f-ad92-01e06cc02ede,onaannemelijk,nl-nl,unlikely,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000972,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2e7eb240-9e4f-4ea2-8538-9534b152812c,onaanvaardbaar,nl-nl,unacceptable,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000975,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
20c59ae3-947d-4c2b-8cd4-a8479b5cd36b,onafhankelijk en onpartijdig,nl-nl,independent and impartial,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000978,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
fc5c980f-188f-4c4b-8f8b-2021e7759cb5,onbestreden,nl-nl,undisputed,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000981,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0dbbad36-2294-4c9a-a62c-f35e25aad61c,onbevoegdverklaring,nl-nl,declaration of no jurisdiction,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000984,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
51864795-9408-4f2c-8a62-1500e85ae5a4,onbillijkheid van overwegende aard,nl-nl,manifest injustice,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000987,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c4e6c50c-ac79-45c2-8720-a90e5d43a70b,onder bewind,nl-nl,under fiduciary administration,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000990,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b4ce45b8-c305-4ed8-a835-bb32170acd75,onderbewindstelling ter bescherming van meerderjarigen,nl-nl,fiduciary administration for the protection of adults,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000993,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c31e56e1-27f3-4f46-8b50-07fd5ffea0e6,onderhandse akte,nl-nl,private instrument,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000996,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
28eec39a-8a19-4ff5-b6a4-5daf32cc724e,Ondernemingskamer,nl-nl,Enterprise Chamber,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000999,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bd12ac2b-8f9e-44e5-b4ff-59598b4c121c,onderzoeken (rechter),nl-nl,"to examine, to interview",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001002,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
123f225d-6d94-45df-a40d-0676667e31da,onevenredig,nl-nl,disproportionate / disproportionately,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001005,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
df3f0408-c26b-4537-b799-b076f45210d3,ongegrond,nl-nl,"without merit, ill-founded",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001008,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bb6b2f2d-bead-4b6e-8df6-1548b5eb9e0a,ongelijk gestelde partij (in het),nl-nl,unsuccessful party,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001011,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
abb576ef-f3ec-4266-aae7-e484404839b4,ongemotiveerd,nl-nl,unsubstantiated,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001014,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
fa52c391-ce05-4f66-8fc5-10e68e37c3cb,onmiddellijke voorziening,nl-nl,immediate measure,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001017,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
79815211-f044-4239-bb6f-5c0ce8dbac0b,onpartijdigheid,nl-nl,impartiality,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001020,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c516353d-a53a-449f-9e95-efa8ae37a31c,onrechtmatige daad,nl-nl,"tort, wrongful act",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001023,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
39813445-4870-4c9b-95ed-025fcfde249b,onroerende zaak,nl-nl,immovable,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001026,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
208e60d2-d12b-4335-81b5-02eacb22ac42,onverminderd het omtrent … bepaalde,nl-nl,without prejudice to the provisions on …,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001029,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ffc80bfd-4469-493f-8ca5-f0212cc0b8d5,ontbinding,nl-nl,dissolution,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001032,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
23e8c0ec-3add-4f19-8a86-c06aaec2a190,ontslaan / ontslag van instantie,nl-nl,discharge from the instance,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001035,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
94fecd07-ff57-4ed8-8929-5a5ecc39c922,ontvangende instantie,nl-nl,receiving agency,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001038,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
62c94c07-1e52-4207-a27c-e9146f2ac33c,ontvangstbewijs,nl-nl,proof of receipt,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001041,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a2823551-eb2e-4ba9-a8fe-9adee8697de3,ontvankelijk (vordering),nl-nl,admissible,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001044,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b5dc5410-d5b7-484d-8391-12e007ca7ae3,ontvankelijk verklaren,nl-nl,declare admissible,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001047,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2f3bbef7-1de1-4551-ac33-f12c1639662b,onverwijld,nl-nl,without delay,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001050,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f140a45c-b405-4c67-bb30-ca3cb265ec28,onverwijlde spoed,nl-nl,immediate action is required,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001053,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
322a87cc-ff51-4306-8a6c-0fe92fe2159f,op de voet van,nl-nl,"pursuant to, by virtue of",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001056,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1a000fcc-f0f0-4038-9498-3d597a00429a,op eigen kosten,nl-nl,at (their) own expense,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001059,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
16518541-6679-4d56-aece-1b4ea42bb919,Openbaar Ministerie,nl-nl,"Public Prosecutions Office, Public Prosecutor",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001062,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7dabc394-64c2-444f-bb60-3a2a5bc40988,"openstaan (voorziening, beroep)",nl-nl,"subject to (remedy, appeal)",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001065,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
44633e0f-22cd-4cf1-88f7-cc29f371b278,opheffen beslag,nl-nl,lift an attachment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001068,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0e750932-207e-4c1a-a8d2-ae2b24f573fb,opmerkingen,nl-nl,observations,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001071,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
99d6b7bd-da2c-4799-bbf9-05ab2ee57b19,opnieuw rechtdoende,nl-nl,in a new decision,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001074,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
87a2182d-dacb-431e-aa96-93c50d3f48a1,oproeping,nl-nl,(serve) notice,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001077,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
81c6f5bb-512f-4132-81c6-f32860bd7535,oproepingsbericht,nl-nl,notice to appear,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001080,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7b2a54f4-7bd3-4272-b59b-d4f9a94b0738,opschorten (van tenuitvoerlegging),nl-nl,suspension (of enforcement),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001083,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2c6de89f-6fa5-4816-9f35-7b5482cff73e,opzegging,nl-nl,"termination with notice, notice of termination",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001086,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9b2bf442-22cb-472d-af2e-8cc6a0d48b47,Orde van Advocaten,nl-nl,"Netherlands Bar, Netherlands Bar Association",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001089,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
d720ba7c-6bf0-4e77-b0f6-649720be6751,overeenkomst tot aanwijzing van een bevoegde rechter,nl-nl,"choice of court agreement, choice of forum clause",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001092,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1fe4b76d-091d-4a19-bcde-c075ea700bc8,overeenkomst tot arbitrage,nl-nl,arbitration agreement,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001095,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e730d81a-e1ba-47f1-8305-2adacd0fbe46,overleggen,nl-nl,"to submit, to file",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001098,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0e52bd8d-414a-407a-b5ac-e148f2328b8e,Parket,nl-nl,Public Prosecutor’s Office,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001101,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
fb2591fa-c7eb-4a5b-ae52-f3effdeb74c4,partijen in de gelegenheid stellen/gelegenheid geven,nl-nl,to allow the parties to,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001104,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ba15a089-e7be-4f8a-a02d-4cef4f50122b,(een partij die) handelt in de uitoefening van een beroep of bedrijf,nl-nl,(a party) pursuing commercial or professional activities,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001107,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3c82d08b-6988-4de7-bbc5-66e3e7cb0359,persoonsgegevens,nl-nl,personal data,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001110,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c96d9ae9-e56e-4e1f-96cf-75ad7b47d794,piketregeling,nl-nl,duty roster,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001113,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f28b1b07-52f7-4591-a1ac-69611eff33e0,plaats,nl-nl,place,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001116,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
39256628-1360-4c43-9b5f-57f96196e008,plaatselijke gesteldheid opnemen,nl-nl,inspect a site,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001119,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1743f73c-2b5d-4259-94ad-adaa0f29d831,plaatsopneming (gerechtelijke) en bezichtiging,nl-nl,on-site inspection,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001122,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6b9f7e3c-4071-4042-98d6-1c2dcc5e3a9b,pleidooi,nl-nl,(oral) arguments,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001125,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9d55e85b-ee89-4d23-b7e4-ebe79970b904,"pleiten, pleidooi houden",nl-nl,to argue a case,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001128,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b4de5ba9-faf7-4ed9-8108-ad51b0d48852,pleitnota,nl-nl,(pleading) notes,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001131,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2d21257b-cf94-4043-afeb-0248098edc0b,preparatoir vonnis,nl-nl,interim judgment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001134,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ffc09d14-24e6-4a21-b462-0f1f0fecca39,primaire vordering,nl-nl,principal claim,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001137,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
225843b9-4d28-4eb5-abb1-e2fe04638d85,procederen,nl-nl,litigate,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001140,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
926854a1-b9b5-4c7c-8a4b-44546a5a94c3,procederen in persoon,nl-nl,litigate,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001143,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
254d39aa-1053-4e96-9c96-26a660f7aaca,procedure,nl-nl,"proceedings, matter, action",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001146,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
02e7049d-1977-438b-a583-777a3fe29a7a,procedure instellen,nl-nl,"to initiate proceedings, to initiate an action",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001149,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bba2ccd2-e0f3-4ebb-9232-72454aa38cbf,procedure voortzetten,nl-nl,"the action moves forward, take next steps",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001152,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1ad3f8b8-b6b4-4483-bc93-3142051498cc,proceshandeling,nl-nl,act of process,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001155,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
dd5bcc3e-d98f-455b-b3aa-93ab455bd07c,procesinleiding,nl-nl,originating document,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001158,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
