term_id,term_nl_nl,language_source,term_fr_fr,language_target,term_type,legal_reference,source_file,bwb_id,extraction_date,legal_domain
f5f10c03-c248-485a-9ee6-42ff407b71cc,"In afwijking van de bepalingen van het tweede lid mag de in het eerste lid bedoelde interest niet worden belast in de Staat waaruit zij afkomstig is, indien zij",nl-nl,"Par dérogation aux dispositions du paragraphe 2, les intérêts mentionnés au paragraphe 1 ne peuvent pas être imposés dans l'Etat d'où ils proviennent, lorsqu'ils",fr-fr,paragraph,Artikel 11 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
180bfdcd-00af-4014-a95c-a36c3ed74a50,wordt betaald krachtens een financieringsovereenkomst of uit hoofde van uitstel van betaling verband houdende met de verkoop van nijverheids- en handelsuitrusting of wetenschappelijke uitrusting of met de constructie van installaties voor nijverheids- en handelsdoeleinden of wetenschappelijke doeleinden dan wel met openbare werken;,nl-nl,"sont payés en vertu d'un contrat de financement ou de paiement différé afférent à des ventes d'équipements industriels, commerciaux ou scientifiques ou à la construction d'installations industrielles, commerciales ou scientifiques ou d'ouvrages publics;",fr-fr,paragraph,Artikel 11 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
8ef00019-7153-401d-a928-38f93989b3d4,"wordt betaald op een lening van welke aard ook, verstrekt door een bankinstelling;",nl-nl,sont payés sur un prêt de n'importe quelle nature consenti par un établissement bancaire;,fr-fr,paragraph,Artikel 11 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e521aaa2-15fd-4a79-954b-80156ccefdfb,wordt betaald - als gevolg van een schriftelijke aanmaning of van het instellen van een vordering in rechte - bij wijze van schadeloosstelling voor te late betaling op een vordering waarvoor geen interest was bedongen.,nl-nl,"sont payés à titre d'indemnité de retard, à la suite d'une sommation ou d'une action en justice, sur une créance pour laquelle un intérêt n'avait pas été stipulé.",fr-fr,paragraph,Artikel 11 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
360dd3e8-c90e-4c5b-90da-db2ba2e2c74d,"De uitdrukking „interest”, zoals gebezigd in dit artikel, betekent inkomsten uit overheidsleningen, obligaties of schuldbewijzen, al dan niet verzekerd door hypotheek en al dan niet aanspraak gevend op een aandeel in de winst, en schuldvorderingen van welke aard ook, alsmede alle andere inkomsten die door de belastingwetgeving van de Staat waaruit de inkomsten afkomstig zijn, met inkomsten uit geldlening worden gelijkgesteld.",nl-nl,"Le terme ,,intérêts” employé dans le présent article désigne les revenus des fonds publics, des obligations d'emprunts, assortis ou non de garanties hypothécaires ou d'une clause de participation aux bénéfices, et des créances de toute nature, ainsi que tous autres produits assimilés aux revenus de sommes prêtées par la législation fiscale de l'Etat d'où proviennent les revenus.",fr-fr,paragraph,Artikel 11 para 8,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
31aced2d-9fed-4a2f-a937-b1a32d3ac6aa,"De bepalingen van het eerste, tweede en derde lid zijn niet van toepassing, indien de genieter van de interest, die inwoner is van een van de Staten, in de andere Staat waaruit de interest afkomstig is, een vaste inrichting heeft en de vordering uit hoofde waarvan de interest verschuldigd is, tot het bedrijfsvermogen van die vaste inrichting behoort. In een zodanig geval zijn de bepalingen van artikel 7 van toepassing.",nl-nl,"Les dispositions des paragraphes 1, 2 et 3 ne s'appliquent pas lorsque le bénéficiaire des intérêts, résident de l'un des Etats, a, dans l'autre Etat d'où proviennent les intérêts, un établissement stable auquel se rattache effectivement la créance génératrice des intérêts. Dans ce cas, les dispositions de l' article 7 sont applicables.",fr-fr,paragraph,Artikel 11 para 9,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
49f3cd27-7398-4583-8c5c-fde5aa27cb86,"Interest wordt geacht uit een van de Staten afkomstig te zijn, indien zij wordt betaald door die Staat zelf, door een plaatselijk publiekrechtelijk lichaam of door een inwoner van die Staat. Indien evenwel de schuldenaar van de interest, ongeacht of hij inwoner van een van de Staten is of niet, in een van de Staten een vaste inrichting heeft, waarvoor de lening ter zake waarvan de interest wordt betaald, was aangegaan, en deze interest ten laste komt van die vaste inrichting, wordt deze interest geacht afkomstig te zijn uit de Staat waar de vaste inrichting is gevestigd.",nl-nl,"Les intérêts sont considérés comme provenant de l'un des Etats lorsque le débiteur est cet Etat lui-même, une collectivité locale ou un résident de cet Etat. Toutefois, lorsque le débiteur des intérêts, qu'il soit ou non résident de l'un des Etats, a, dans l'un des Etats, un établissement stable pour lequel l'emprunt générateur des intérêts a été contracté et qui supporte la charge de ces intérêts, lesdits intérêts sont réputés provenir de l'Etat où l'établissement stable est situé.",fr-fr,paragraph,Artikel 11 para 10,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
7f9867f6-70b5-4a5a-845f-97ee8a112e7e,"Indien, ten gevolge van een bijzondere verhouding tussen de schuldenaar en de schuldeiser of tussen hen beiden en een derde, het bedrag van de betaalde interest, gelet op de schuldvordering ter zake waarvan zij wordt betaald, hoger is dan het bedrag dat zonder zulk een verhouding door de schuldenaar en de schuldeiser zou zijn overeengekomen, vinden de bepalingen van dit artikel slechts op het laatstbedoelde bedrag toepassing. In dat geval blijft het daarboven uitgaande deel van de betaalde bedragen belastbaar overeenkomstig de wetgeving van elk van de Staten, zulks met inachtneming van de overige bepalingen van deze Overeenkomst.",nl-nl,"Si, par suite de relations spéciales existant entre le débiteur et le créancier ou que l'un et l'autre entretiennent avec de tierces personnes, le montant des intérêts payés, compte tenu de la créance pour laquelle ils sont versés, excède celui dont seraient convenus le débiteur et le créancier en l'absence de pareilles relations, les dispositions du présent article ne s'appliquent qu'à ce dernier montant. En ce cas, la partie excédentaire des paiements reste imposable conformément à la législation de chacun des Etats et compte tenu des autres dispositions de la présente Convention.",fr-fr,paragraph,Artikel 11 para 11,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
bf8f1adf-5764-41e1-922a-5d8554725b89,"Royalty’s afkomstig uit een van de Staten en betaald aan een inwoner van de andere Staat, zijn slechts in die andere Staat belastbaar.",nl-nl,Les redevances provenant de l'un des Etats et payées à un résident de l'autre Etat ne sont imposables que dans cet autre Etat.,fr-fr,paragraph,Artikel 12 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
63f7d362-2ac7-4ed9-8520-787043e070e6,"De uitdrukking „royalty’s”, zoals gebezigd in dit artikel, betekent vergoedingen van welke aard ook voor het gebruik van, of voor het recht van gebruik van, een auteursrecht op een werk op het gebied van letterkunde, kunst of wetenschap - daaronder begrepen bioscoopfilms en films, beeldbanden of geluidsbanden voor televisie of radio - van een octrooi, een fabrieks- of handelsmerk, een tekening of model, een plan, een geheim recept of een geheime werkwijze, dan wel voor het gebruik van, of het recht van gebruik van, nijverheids- en handelsuitrusting of wetenschappelijke uitrusting, of voor inlichtingen omtrent ervaringen op het gebied van nijverheid, handel of wetenschap.",nl-nl,"Le terme ,,redevances” employé dans le présent article désigne les rémunérations de toute nature payées pour l'usage ou la concession de l'usage d'un droit d'auteur sur une oeuvre littéraire, artistique ou scientifique, y compris les films cinématographiques et les films et bandes magnétiques de télévision ou de radio-diffusion, d'un brevet, d'une marque de fabrique ou de commerce, d'un dessin ou d'un modèle, d'un plan, d'une formule ou d'un procédé secrets, ainsi que pour l'usage ou la concession de l'usage d'un équipement industriel, commercial ou scientifique et pour des informations ayant trait à une expérience acquise dans le domaine industriel, commercial ou scientifique.",fr-fr,paragraph,Artikel 12 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
9ec4284c-036c-415d-b5fc-755c03a3e2e6,"De bepaling van het eerste lid is niet van toepassing, indien de genieter van de royalty’s, die inwoner is van een van de Staten, in de andere Staat waaruit de royalty’s afkomstig zijn, hetzij commerciële activiteiten bedrijft met behulp van een vaste inrichting, hetzij een vrij beroep uitoefent met behulp van een vast middelpunt, en het recht of de zaak uit hoofde waarvan de royalty’s verschuldigd zijn, tot het bedrijfsvermogen daarvan behoort. In een zodanig geval zijn, naar gelang van het geval, de bepalingen van artikel 7 of van artikel 14 van toepassing.",nl-nl,"La disposition du paragraphe 1 ne s'applique pas lorsque le bénéficiaire des redevances, résident de l'un des Etats, exerce dans l'autre Etat d'où proviennent les redevances, soit une activité commerciale par l'intermédiaire d'un établissement stable, soit une profession libérale au moyen d'une base fixe et que le droit ou le bien générateur des redevances s'y rattache effectivement. Dans cette hypothèse, les dispositions de l' article 7 ou de l' article 14 sont, suivant les cas, applicables.",fr-fr,paragraph,Artikel 12 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
db9cb9d2-e600-4386-9d60-a9d1b30fba32,"Indien, ten gevolge van een bijzondere verhouding tussen de schuldenaar en de schuldeiser of tussen hen beiden en een derde, het bedrag van de betaalde royalty’s, gelet op het gebruik, het recht of de inlichtingen waarvoor zij worden betaald, hoger is dan het bedrag dat zonder zulk een verhouding door de schuldenaar en de schuldeiser zou zijn overeengekomen, vinden de bepalingen van dit artikel slechts op het laatstbedoelde bedrag toepassing. In dat geval blijft het daarboven uitgaande deel van de betaalde bedragen belastbaar overeenkomstig de wetgeving van elk van de Staten, zulks met inachtneming van de overige bepalingen van deze Overeenkomst.",nl-nl,"Si, par suite de relations spéciales existant entre le débiteur et le créancier ou que l'un et l'autre entretiennent avec de tierces personnes, le montant des redevances payées, compte tenu de la prestation pour laquelle elles sont versées, excède celui dont seraient convenus le débiteur et le créancier en l'absence de pareilles relations, les dispositions du présent article ne s'appliquent qu'à ce dernier montant. En ce cas, la partie excédentaire des paiements reste imposable conformément à la législation de chacun des Etats et compte tenu des autres dispositions de la présente Convention.",fr-fr,paragraph,Artikel 12 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d448c98f-8c7b-405e-9641-ff6fb201ad33,"Voordelen verkregen uit de vervreemding van onroerende goederen, zoals omschreven in artikel 6, tweede lid , alsmede voordelen uit de vervreemding van vennootschappelijke rechten of van soortgelijke rechten in een lichaam waarvan de bezittingen hoofdzakelijk uit onroerende goederen bestaan, mogen worden belast in de Staat waar deze goederen zijn gelegen.",nl-nl,"Les gains provenant de l'aliénation des biens immobiliers, tels qu'ils sont définis au paragraphe 2 de l' article 6 , ainsi que les gains provenant de l'aliénation de parts ou de droits analogues dans une société dont l'actif est composé principalement de biens immobiliers sont imposables dans l'Etat où ces biens sont situés.",fr-fr,paragraph,Artikel 13 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
818d432c-ea83-4f70-b3eb-e558cdb86367,"Voordelen verkregen uit de vervreemding van roerende zaken die deel uitmaken van het bedrijfsvermogen van een vaste inrichting die een onderneming van een van de Staten in de andere Staat heeft, of van roerende zaken die behoren tot een vast middelpunt dat een inwoner van een van de Staten in de andere Staat tot zijn beschikking heeft voor de uitoefening van een vrij beroep, daaronder begrepen voordelen verkregen uit de vervreemding van de vaste inrichting (alleen of te zamen met de gehele onderneming) of van het vaste middelpunt, mogen in die andere Staat worden belast.",nl-nl,"Les gains provenant de l'aliénation de biens mobiliers faisant partie de l'actif d'un établissement stable qu'une entreprise de l'un des Etats a dans l'autre Etat, ou de biens mobiliers constitutifs d'une base fixe dont dispose un résident de l'un des Etats dans l'autre Etat pour l'exercice d'une profession libérale, y compris de tels gains provenant de l'aliénation globale de cet établissement stable (seul ou avec l'ensemble de l'entreprise) ou de cette base fixe, sont imposables dans cet autre Etat.",fr-fr,paragraph,Artikel 13 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
10ae4ed4-79f9-4200-ba84-5fc8e7c0533b,In afwijking van de bepaling van het tweede lid:,nl-nl,Par dérogation à la disposition du paragraphe 2:,fr-fr,paragraph,Artikel 13 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
49f2f2ab-9a55-4b00-aec6-16828e0758bd,"zijn voordelen die een inwoner van een van de Staten verkrijgt uit de vervreemding van schepen en luchtvaartuigen die in internationaal verkeer worden geëxploiteerd en van schepen die dienen voor het vervoer in de binnenwateren, alsmede van roerende zaken die worden gebruikt bij de exploitatie van deze schepen en luchtvaartuigen, slechts in die Staat belastbaar;",nl-nl,"les gains qu'un résident de l'un des Etats tire de l'aliénation de navires ou d'aéronefs exploités en trafic international et de bateaux servant à la navigation intérieure ainsi que de biens mobiliers affectés à l'exploitation de tels navires, aéronefs et bateaux, ne sont imposables que dans cet Etat;",fr-fr,paragraph,Artikel 13 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
a8f0f2e8-1c70-40fc-8f97-4d8ed422576a,"mogen, niettegenstaande het bepaalde in letter a, de aldaar bedoelde voordelen ook in de andere Staat worden belast, indien de plaats van de werkelijke leiding van de onderneming in die andere Staat is gelegen.",nl-nl,"nonobstant la disposition de l'alinéa a), les gains susvisés peuvent aussi être imposés dans l'autre Etat, si le siège de la direction effective de l'entreprise est situé dans cet autre Etat.",fr-fr,paragraph,Artikel 13 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b17f8b53-815a-433a-a8f6-67d9ff77df56,Voordelen verkregen uit de vervreemding van alle andere zaken dan die genoemd in de voorgaande leden zijn slechts belastbaar in de Staat waarvan de vervreemder inwoner is.,nl-nl,Les gains provenant de l'aliénation de tous biens autres que ceux qui sont mentionnés aux paragraphes précédents ne sont imposables que dans l'Etat dont le cédant est un résident.,fr-fr,paragraph,Artikel 13 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d3035fd8-b18a-4217-8c25-2761c83df5e0,"Niettegenstaande de bepaling van het vierde lid behoudt elk van de beide Staten het recht overeenkomstig zijn eigen wetgeving belasting te heffen op voordelen uit de vervreemding van aandelen, winstaandelen of winstbewijzen, die geheel of gedeeltelijk een aanmerkelijk belang vormen in een vennootschap op aandelen of in een vennootschap met beperkte aansprakelijkheid die inwoner is van die Staat, indien die voordelen worden behaald door een natuurlijke persoon die inwoner is van de andere Staat, echter onder voorwaarde dat die persoon",nl-nl,"Nonobstant la disposition du paragraphe 4, chacun des deux Etats conserve le droit de percevoir, conformément à sa propre législation, un impôt sur les gains provenant de l'aliénation d'actions, parts ou bons de jouissance constituant tout ou partie d'une participation substantielle dans une société par actions ou à responsabilité limitée qui est un résident de cet Etat, lorsque ces gains sont réalisés par une personne physique qui est un résident de l'autre Etat, à condition toutefois que cette personne:",fr-fr,paragraph,Artikel 13 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
56c1e679-35ee-49da-ad4c-3309d5baa117,de nationaliteit van de eerstbedoelde Staat bezit zonder de nationaliteit van de andere Staat te bezitten,nl-nl,ait la nationalité du premier Etat sans avoir la nationalité de l'autre Etat;,fr-fr,paragraph,Artikel 13 para 8,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
64c4f4e3-6d22-4079-a783-fa72ce8f3702,inwoner van de eerstbedoelde Staat is geweest gedurende enig tijdvak in de loop van de vijf jaren voorafgaande aan de vervreemding.,nl-nl,ait été un résident du premier Etat pendant une période quelconque au cours des cinq années précédant l'aliénation.,fr-fr,paragraph,Artikel 13 para 9,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
c4435e58-5e0c-4625-a87a-f98d1ed5a6be,"Voordelen verkregen door een inwoner van een van de Staten in de uitoefening van een vrij beroep of ter zake van andere zelfstandige werkzaamheden van soortgelijke aard zijn slechts in die Staat belastbaar, tenzij hij in de andere Staat voor het verrichten van zijn werkzaamheden over een vast middelpunt beschikt. Indien hij over zulk een vast middelpunt beschikt, mogen de voordelen in de andere Staat worden belast, maar slechts in zoverre als zij aan dat vaste middelpunt kunnen worden toegerekend.",nl-nl,"Les revenus qu'un résident de l'un des Etats tire d'une profession libérale ou d'autres activités indépendantes de caractère analogue ne sont imposables que dans cet Etat, à moins que ce résident ne dispose de façon habituelle dans l'autre Etat d'une base fixe pour l'exercice de ses activités. S'il dispose d'une telle base, les revenus sont imposables dans l'autre Etat mais uniquement dans la mesure où ils sont imputables à ladite base fixe.",fr-fr,paragraph,Artikel 14 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
21a604bb-3604-43ac-9202-c562a45abfaf,"De uitkering „vrij beroep” omvat in het bijzonder de zelfstandige werkzaamheden op het gebied van wetenschap, letterkunde, kunst, opvoeding of onderwijs, alsmede de zelfstandige werkzaamheden van artsen, advocaten, technici, architecten, tandartsen en accountants.",nl-nl,"L'expression „professions libérales” comprend en particulier les activités indépendantes d'ordre scientifique, littéraire, artistique, éducatif ou pédagogique, ainsi que les activités indépendantes des médecins, avocats, ingénieurs, architectes, dentistes et comptables.",fr-fr,paragraph,Artikel 14 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
2748bc00-174b-421d-8a7e-65adeea03ad1,"Onder voorbehoud van de bepalingen van de artikelen 16 , 19 en 20 zijn lonen, salarissen en andere soortgelijke beloningen verkregen door een inwoner van een van de Staten ter zake van een dienstbetrekking slechts in die Staat belastbaar, tenzij de dienstbetrekking in de andere Staat wordt uitgeoefend. Indien de dienstbetrekking aldaar wordt uitgeoefend, mag de ter zake daarvan verkregen beloning in die andere Staat worden belast.",nl-nl,"Sous réserve des dispositions des articles 16 , 19 et 20 , les salaires, traitements et autres rémunérations similaires qu'un résident de l'un des Etats reçoit au titre d'un emploi salarié ne sont imposables que dans cet Etat, à moins que l'emploi ne soit exercé dans l'autre Etat. Si remploi y est exercé, les rémunérations reçues à ce titre sont imposables dans cet autre Etat.",fr-fr,paragraph,Artikel 15 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b8b2802c-584d-4029-823f-7035ccb10064,"Niettegenstaande de bepalingen van het eerste lid is de beloning verkregen door een inwoner van een van de Staten ter zake van een in de andere Staat uitgeoefende dienstbetrekking slechts in de eerstbedoelde Staat belastbaar, indien:",nl-nl,"Nonobstant les dispositions du paragraphe 1, les rémunérations qu'un résident de l'un des Etats reçoit au titre d'un emploi salarié exercé dans l'autre Etat ne sont imposables que dans le premier Etat si:",fr-fr,paragraph,Artikel 15 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
2d641288-32f1-4ba5-868f-bead1944d605,"de genieter in de andere Staat verblijft gedurende een tijdvak of tijdvakken, die in het desbetreffende belastingjaar een totaal van 183 dagen niet te boven gaan; en",nl-nl,le bénéficiaire séjourne dans l'autre Etat pendant une période ou des périodes n'excédant pas au total 183 jours au cours de l'année fiscale considérée; et,fr-fr,paragraph,Artikel 15 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
4d490eeb-1e48-4cd2-a509-d9968fc2eebe,de beloning wordt betaald door of namens een werkgever die geen inwoner van de andere Staat is; en,nl-nl,les rémunérations sont payées par un employeur ou au nom d'un employeur qui n'est pas résident de l'autre Etat; et,fr-fr,paragraph,Artikel 15 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
ce98543a-8d1a-4ea2-b138-e76840d75cc7,"de beloning niet ten laste komt van een vaste inrichting die, of van een vast middelpunt dat de werkgever in de andere Staat heeft.",nl-nl,la charge des rémunérations n'est pas supportée par un établissement stable ou une base fixe que l'employeur a dans l'autre Etat.,fr-fr,paragraph,Artikel 15 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b0bc01a1-2292-4a84-82e1-e5b808226e27,"Niettegenstaande de voorgaande bepalingen van dit artikel is de beloning verkregen door een inwoner van een van de Staten ter zake van een dienstbetrekking uitgeoefend aan boord van een schip of luchtvaartuig in internationaal verkeer, of aan boord van een schip dat dient voor het vervoer in de binnenwateren, slechts in die Staat belastbaar.",nl-nl,"Nonobstant les dispositions précédentes du présent article, les rémunérations qu'un résident de l'un des Etats reçoit au titre d'un emploi salarié exercé à bord d'un navire ou d'un aéronef en trafic international, ou à bord d'un bateau servant à la navigation intérieure, ne sont imposables que dans cet Etat.",fr-fr,paragraph,Artikel 15 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
cc38439c-899a-4894-af2b-f0ec09891c2d,"Tantièmes, presentiegelden en andere beloningen verkregen door een inwoner van Nederland die lid is van de raad van beheer of van de raad van toezicht van een vennootschap op aandelen of een vennootschap met beperkte aansprakelijkheid die inwoner is van Frankrijk, mogen in Frankrijk worden belast.",nl-nl,"Les tantièmes, jetons de présence et autres rémunérations reçus par un résident des Pays-Bas qui est membre du Conseil d'administration ou de surveillance d'une société par actions ou d'une société à responsabilité limitée résidente de France, sont imposables en France.",fr-fr,paragraph,Artikel 16 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
5e215071-07e0-4cb4-b17c-3d77ac4b7be9,"Tantièmes, presentiegelden en andere beloningen verkregen door een inwoner van Frankrijk die commissaris of bestuurder is van een naamloze vennootschap of een vennootschap met beperkte aansprakelijkheid die inwoner is van Nederland, mogen in Nederland worden belast.",nl-nl,"Les tantièmes, jetons de présence et autres rémunérations reçus par un résident de France qui est commissaire (commissaris) ou directeur (bestuurder) d'une société anonyme ou d'une société à responsabilité limitée résidente des Pays-Bas, sont imposables aux Pays-Bas.",fr-fr,paragraph,Artikel 16 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
0d3d92b4-fc3e-436a-9741-a66323e954c9,"Niettegenstaande de bepalingen van het eerste en tweede lid mogen de aldaar bedoelde beloningen die verkregen worden door personen die in een wezenlijke en vaste functie werkzaamheden verrichten in een vaste inrichting gevestigd in de andere Staat dan die waarvan het lichaam inwoner is, en ten laste waarvan de beloningen als zodanig komen, in die andere Staat worden belast.",nl-nl,"Nonobstant les dispositions des paragraphes 1 et 2, les rémunérations susvisées qui sont reçues par des personnes exerçant des fonctions réelles et permanentes dans un établissement stable situé dans l'Etat autre que celui dont la société est résidente et qui sont supportées comme telles par cet établissement stable sont imposables dans cet autre Etat.",fr-fr,paragraph,Artikel 16 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
8396dd8b-e51a-4472-96ba-fe60e3dfc5c6,"Niettegenstaande de bepalingen van de artikelen 14 en 15 mogen voordelen of inkomsten, verkregen door beroeps artiesten, zoals toneelspelers, film-, radio- of televisie artiesten en musici, alsmede door sportbeoefenaars, uit hun persoonlijke werkzaamheden als zodanig, worden belast in de Staat waar deze werkzaamheden worden verricht.",nl-nl,"Nonobstant les dispositions des articles 14 et 15 , les revenus que les professionnels du spectacle, tels les artistes de théâtre, de cinéma, de la radiodiffusion ou de la télévision et les musiciens, ainsi que les sportifs retirent de leurs activités personnelles en cette qualité sont imposables dans l'Etat où ces activités sont exercées.",fr-fr,paragraph,Artikel 17 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
6e86818c-54e7-4966-b559-f7678694def9,"Niettegenstaande enige andere bepaling van deze Overeenkomst mogen de voordelen, die een lichaam van een van de Staten dat de diensten van een in het eerste lid bedoelde persoon verschaft, uit het verschaffen van die diensten verkrijgt, in die andere Staat worden belast, tenzij dit lichaam aantoont dat het niet onmiddellijk of middellijk door die persoon wordt beheerst.",nl-nl,"Nonobstant toute autre disposition de la présente Convention, une société de l'un des Etats qui fournit dans l'autre Etat les services d'une personne visée au paragraphe 1, est imposable dans cet autre Etat sur les bénéfices qu'elle retire de cette prestation de services, sauf si cette société établit qu'elle n'est pas contrôlée directement ou indirectement par cette personne.",fr-fr,paragraph,Artikel 17 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b0edac02-87f7-451e-b3a3-eac945cb94e0,"Onder voorbehoud van de bepalingen van artikel 19, eerste lid , zijn pensioenen en andere soortgelijke beloningen betaald aan een inwoner van een van de Staten ter zake van een vroegere dienstbetrekking, slechts in die Staat belastbaar.",nl-nl,"Sous réserve des dispositions du paragraphe 1 de l'article 19 , les pensions et autres rémunérations similaires, versées à un résident de l'un des Etats au titre d'un emploi antérieur, ne sont imposables que dans cet Etat.",fr-fr,paragraph,Artikel 18 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e95210c1-b7f1-403b-88a1-f08b20c684b2,"Beloningen, daaronder begrepen pensioenen, door een van de Staten of een staatkundig onderdeel of een plaatselijk publiekrechtelijk lichaam of een publiekrechtelijke instelling daarvan, hetzij rechtstreeks, hetzij uit door hen in het leven geroepen fondsen, betaald aan een natuurlijke persoon ter zake van diensten bewezen aan die Staat of aan dat onderdeel of dat plaatselijke publiekrechtelijke lichaam of aan die publiekrechtelijke instelling in de uitoefening van overheidsfuncties, mogen in die Staat worden belast.",nl-nl,"Les rémunérations, y compris les pensions, versées par l'un des Etats ou l'une de ses subdivisions politiques ou collectivités locales, ou un établissement public de cet Etat, soit directement soit par prélèvement sur des fonds qu'ils ont constitués, à une personne physique au titre de services rendus à cet Etat ou à cette subdivision ou collectivité, ou à cet établissement public, dans l'exercice de fonctions de caractère public, sont imposables dans cet Etat.",fr-fr,paragraph,Artikel 19 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
90251979-f086-4465-bd40-84786cd630b2,"De bepalingen van de artikelen 15 , 16 en 18 zijn van toepassing op beloningen of pensioenen ter zake van diensten, bewezen in het kader van werkzaamheden op het gebied van handel of nijverheid uitgeoefend door een van de Staten of een staatkundig onderdeel of een plaatselijk publiekrechtelijk lichaam of een publiekrechtelijke instelling daarvan.",nl-nl,"Les dispositions des articles 15 , 16 et 18 s'appliquent aux rémunérations ou pensions versées au titre de services rendus dans le cadre d'une activité commerciale ou industrielle exercée par l'un des Etats ou l'une de ses subdivisions politiques ou collectivités locales ou l'un de ses établissements publics.",fr-fr,paragraph,Artikel 19 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
eeee8d15-a62a-462c-99df-b023e2eea50d,"Vergoedingen die hoogleraren, leraren en andere leden van het onderwijzend personeel, die inwoner zijn van een van de Staten en die onderwijs geven aan een universiteit of enige andere inrichting voor onderwijs van de andere Staat, voor dat onderwijs ontvangen, zijn gedurende een tijdvak van ten hoogste twee jaren, te rekenen vanaf de aanvang van dat onderwijs, slechts in de eerstbedoelde Staat belastbaar.",nl-nl,"Les rémunérations que les professeurs et autres membres du personnel enseignant, résidents de l'un des Etats, qui enseignent dans une université ou toute autre institution d'enseignement de l'autre Etat, reçoivent pour cet enseignement ne sont imposables que dans le premier Etat pendant une période n'excédant pas deux années du début de leur enseignement.",fr-fr,paragraph,Artikel 20 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
